date,district,house_type,total_area,number,area
2017-08-29T15:59:03.039605,金牛区,新盘,4311.53,12,1280.45
2017-08-29T15:59:03.039611,武侯区,新盘,2226.92,9,1107.3
2017-08-29T15:59:03.039617,青羊区,新盘,2727.18,6,833.57
2017-08-29T15:59:03.039623,高新区,新盘,8291.22,21,2745.95
2017-08-29T15:59:03.039632,锦江区,二手房,5957.26,64,5275.23
2017-08-29T15:59:03.039638,金牛区,二手房,4967.91,54,4515.09
2017-08-29T15:59:03.039643,成华区,二手房,4670.92,55,4146.36
2017-08-29T15:59:03.039649,青羊区,二手房,5445.5,61,5086.25
2017-08-29T15:59:03.039655,武侯区,二手房,5513.59,57,4864.53
2017-08-29T15:59:03.039660,高新区,二手房,5723.88,50,4950.16
2017-08-30T15:59:01.925057,锦江区,新盘,9970.81,100,8650.24
2017-08-30T15:59:01.925098,金牛区,新盘,5353.22,17,2183.47
2017-08-30T15:59:01.925104,成华区,新盘,6288.15,57,4483.97
2017-08-30T15:59:01.925110,青羊区,新盘,4140.73,32,2934.62
2017-08-30T15:59:01.925115,武侯区,新盘,1260.22,5,589.23
2017-08-30T15:59:01.925121,高新区,新盘,8837.21,4,446.46
2017-08-30T15:59:01.925130,锦江区,二手房,4499.81,45,3993.6
2017-08-30T15:59:01.925136,成华区,二手房,4622.79,52,4064.84
2017-08-30T15:59:01.925141,金牛区,二手房,4958.01,53,4043.72
2017-08-30T15:59:01.925146,青羊区,二手房,5718.21,48,4846.68
2017-08-30T15:59:01.925151,武侯区,二手房,6889.02,67,5378.74
2017-08-30T15:59:01.925157,高新区,二手房,5948.71,52,5002.64
2017-08-31T15:59:02.816274,锦江区,新盘,9093.73,61,5081.31
2017-08-31T15:59:02.816330,成华区,新盘,15679.31,136,11176.23
2017-08-31T15:59:02.816338,金牛区,新盘,1945.56,5,694.29
2017-08-31T15:59:02.816344,青羊区,新盘,3328.66,23,2202.13
2017-08-31T15:59:02.816349,武侯区,新盘,3909.98,23,2195.56
2017-08-31T15:59:02.816354,高新区,新盘,7493.89,15,1921.83
2017-08-31T15:59:02.816364,锦江区,二手房,3289.66,36,2771.18
2017-08-31T15:59:02.816369,成华区,二手房,5458.55,54,4400.04
2017-08-31T15:59:02.816374,金牛区,二手房,6695.81,64,5747.58
2017-08-31T15:59:02.816379,青羊区,二手房,8671.51,67,6102.56
2017-08-31T15:59:02.816384,武侯区,二手房,4695.9,52,4397.8
2017-08-31T15:59:02.816388,高新区,二手房,6614.95,53,5266.68
2017-09-01T15:59:02.131239,锦江区,新盘,2261.12,15,1529.32
2017-09-01T15:59:02.131278,金牛区,新盘,5962.4,43,4414.75
2017-09-01T15:59:02.131285,成华区,新盘,11494.44,118,10539.11
2017-09-01T15:59:02.131291,青羊区,新盘,3062.55,18,2431.83
2017-09-01T15:59:02.131295,武侯区,新盘,2401.05,3,316.83
2017-09-01T15:59:02.131300,高新区,新盘,9641.6,29,3580.95
2017-09-01T15:59:02.131309,锦江区,二手房,5510.6,59,4681.5
2017-09-01T15:59:02.131314,成华区,二手房,4838.74,49,3953.36
2017-09-01T15:59:02.131319,金牛区,二手房,6446.88,65,5301.34
2017-09-01T15:59:02.131324,武侯区,二手房,4175.78,41,3465.34
2017-09-01T15:59:02.131329,青羊区,二手房,14258.47,56,4799.37
2017-09-01T15:59:02.131334,高新区,二手房,6107.6,40,4030.37
2017-09-02T15:59:02.021542,锦江区,新盘,2241.51,22,2145.2
2017-09-02T15:59:02.021574,成华区,新盘,1432.55,8,506.79
2017-09-02T15:59:02.021581,金牛区,新盘,1877.11,3,288.87
2017-09-02T15:59:02.021587,青羊区,新盘,1885.53,1,212.64
2017-09-02T15:59:02.021592,武侯区,新盘,919.65,0,0.0
2017-09-02T15:59:02.021597,高新区,新盘,3398.3,5,605.09
2017-09-02T15:59:02.021610,锦江区,二手房,1283.89,13,1014.83
2017-09-02T15:59:02.021616,成华区,二手房,736.62,7,509.14
2017-09-02T15:59:02.021621,金牛区,二手房,1266.71,17,1243.08
2017-09-02T15:59:02.021627,青羊区,二手房,718.68,9,640.73
2017-09-02T15:59:02.021632,武侯区,二手房,1064.28,11,1001.92
2017-09-02T15:59:02.021637,高新区,二手房,1078.33,9,946.07
2017-09-03T15:59:02.832223,锦江区,新盘,106.3,0,0.0
2017-09-03T15:59:02.832270,金牛区,新盘,2215.08,0,0.0
2017-09-03T15:59:02.832277,成华区,新盘,1236.07,0,0.0
2017-09-03T15:59:02.832283,青羊区,新盘,136.9,0,0.0
2017-09-03T15:59:02.832288,武侯区,新盘,359.65,0,0.0
2017-09-03T15:59:02.832293,高新区,新盘,3609.12,3,243.08
2017-09-03T15:59:02.832303,成华区,二手房,0.0,0,0.0
2017-09-03T15:59:02.832309,高新区,二手房,0.0,0,0.0
2017-09-03T15:59:02.832316,金牛区,二手房,0.0,0,0.0
2017-09-03T15:59:02.832326,锦江区,二手房,0.0,0,0.0
2017-09-03T15:59:02.832337,青羊区,二手房,0.0,0,0.0
2017-09-03T15:59:02.832345,武侯区,二手房,0.0,0,0.0
2017-09-04T15:59:02.667047,锦江区,新盘,4242.87,40,3728.95
2017-09-04T15:59:02.667086,成华区,新盘,7912.19,80,6503.38
2017-09-04T15:59:02.667092,金牛区,新盘,8888.28,16,2376.1
2017-09-04T15:59:02.667098,武侯区,新盘,1320.21,3,397.21
2017-09-04T15:59:02.667104,青羊区,新盘,3758.61,23,2325.89
2017-09-04T15:59:02.667109,高新区,新盘,6307.55,41,4529.32
2017-09-04T15:59:02.667118,锦江区,二手房,3977.44,42,3417.57
2017-09-04T15:59:02.667124,金牛区,二手房,4590.03,44,3638.58
2017-09-04T15:59:02.667135,成华区,二手房,4618.76,56,4344.0
2017-09-04T15:59:02.667141,武侯区,二手房,5362.87,47,4174.02
2017-09-04T15:59:02.667146,青羊区,二手房,3406.81,43,3279.92
2017-09-04T15:59:02.667151,高新区,二手房,7278.47,63,6156.18
2017-09-05T15:59:02.359045,锦江区,新盘,795.23,3,218.16
2017-09-05T15:59:02.359087,成华区,新盘,11147.79,87,7777.95
2017-09-05T15:59:02.359094,金牛区,新盘,6128.81,30,3454.01
2017-09-05T15:59:02.359100,武侯区,新盘,1666.02,2,195.99
2017-09-05T15:59:02.359105,青羊区,新盘,2219.23,16,2016.34
2017-09-05T15:59:02.359110,高新区,新盘,13307.86,24,4724.94
2017-09-05T15:59:02.359118,锦江区,二手房,4313.52,51,3820.32
2017-09-05T15:59:02.359123,成华区,二手房,5192.35,64,4848.76
2017-09-05T15:59:02.359128,金牛区,二手房,7707.7,59,5398.43
2017-09-05T15:59:02.359133,青羊区,二手房,4794.92,53,4320.61
2017-09-05T15:59:02.359138,武侯区,二手房,5843.25,59,5078.99
2017-09-05T15:59:02.359143,高新区,二手房,8642.25,67,6954.32
2017-09-06T15:59:02.118346,锦江区,新盘,6590.14,56,4965.28
2017-09-06T15:59:02.118381,成华区,新盘,12646.17,74,6547.72
2017-09-06T15:59:02.118388,金牛区,新盘,6304.28,22,2614.48
2017-09-06T15:59:02.118394,武侯区,新盘,2239.76,20,937.45
2017-09-06T15:59:02.118399,青羊区,新盘,2046.65,10,1289.03
2017-09-06T15:59:02.118404,高新区,新盘,5892.27,7,1574.72
2017-09-06T15:59:02.118414,锦江区,二手房,4799.21,58,4313.37
2017-09-06T15:59:02.118419,成华区,二手房,6449.49,69,5213.22
2017-09-06T15:59:02.118424,金牛区,二手房,4689.97,45,4261.99
2017-09-06T15:59:02.118429,武侯区,二手房,5413.46,56,5008.48
2017-09-06T15:59:02.118434,青羊区,二手房,5062.44,58,4574.05
2017-09-06T15:59:02.118439,高新区,二手房,5360.9,38,3793.58
2017-09-07T15:59:02.012129,锦江区,新盘,3756.52,17,1616.08
2017-09-07T15:59:02.012179,成华区,新盘,4067.97,25,1561.87
2017-09-07T15:59:02.012191,金牛区,新盘,4097.91,12,1345.97
2017-09-07T15:59:02.012198,武侯区,新盘,2228.09,21,2019.29
2017-09-07T15:59:02.012203,青羊区,新盘,3433.21,32,2814.94
2017-09-07T15:59:02.012208,高新区,新盘,10929.94,42,5629.48
2017-09-07T15:59:02.012220,锦江区,二手房,6065.97,66,5606.86
2017-09-07T15:59:02.012232,金牛区,二手房,6200.1,59,5137.8
2017-09-07T15:59:02.012242,成华区,二手房,4440.94,51,3755.59
2017-09-07T15:59:02.012251,青羊区,二手房,9636.79,57,4666.71
2017-09-07T15:59:02.012261,武侯区,二手房,5309.21,57,4945.03
2017-09-07T15:59:02.012272,高新区,二手房,6274.93,51,4692.69
2017-09-08T15:59:02.641542,锦江区,新盘,2403.02,11,911.82
2017-09-08T15:59:02.641578,成华区,新盘,7435.94,73,6114.34
2017-09-08T15:59:02.641585,金牛区,新盘,4043.68,21,2805.27
2017-09-08T15:59:02.641590,武侯区,新盘,4255.7,28,2765.68
2017-09-08T15:59:02.641595,青羊区,新盘,3133.03,23,2591.64
2017-09-08T15:59:02.641601,高新区,新盘,13147.85,72,9538.3
2017-09-08T15:59:02.641610,锦江区,二手房,4074.46,47,3641.8
2017-09-08T15:59:02.641615,成华区,二手房,5834.55,59,4864.19
2017-09-08T15:59:02.641620,金牛区,二手房,6906.21,74,5865.99
2017-09-08T15:59:02.641625,青羊区,二手房,6297.45,70,5690.9
2017-09-08T15:59:02.641630,武侯区,二手房,5340.11,53,4723.28
2017-09-08T15:59:02.641635,高新区,二手房,7352.84,64,6230.7
2017-09-09T15:59:02.186348,锦江区,新盘,293.32,0,0.0
2017-09-09T15:59:02.186387,成华区,新盘,1029.85,0,0.0
2017-09-09T15:59:02.186394,金牛区,新盘,2813.2,0,0.0
2017-09-09T15:59:02.186399,青羊区,新盘,33.75,0,0.0
2017-09-09T15:59:02.186405,武侯区,新盘,302.24,0,0.0
2017-09-09T15:59:02.186410,高新区,新盘,1910.83,0,0.0
2017-09-09T15:59:02.186419,锦江区,二手房,45.89,1,45.89
2017-09-09T15:59:02.186425,成华区,二手房,485.26,5,433.21
2017-09-09T15:59:02.186430,金牛区,二手房,451.96,3,188.92
2017-09-09T15:59:02.186435,武侯区,二手房,384.24,3,296.17
2017-09-09T15:59:02.186440,青羊区,二手房,357.53,2,357.53
2017-09-09T15:59:02.186445,高新区,二手房,771.02,6,541.85
2017-09-10T15:59:02.408489,锦江区,新盘,189.27,1,87.81
2017-09-10T15:59:02.408528,成华区,新盘,2881.69,24,1884.89
2017-09-10T15:59:02.408535,金牛区,新盘,2657.11,0,0.0
2017-09-10T15:59:02.408541,武侯区,新盘,2618.09,1,103.02
2017-09-10T15:59:02.408546,青羊区,新盘,2495.12,24,2461.37
2017-09-10T15:59:02.408551,高新区,新盘,2245.48,6,818.65
2017-09-10T15:59:02.408560,成华区,二手房,0.0,0,0.0
2017-09-10T15:59:02.408565,高新区,二手房,0.0,0,0.0
2017-09-10T15:59:02.408570,金牛区,二手房,0.0,0,0.0
2017-09-10T15:59:02.408575,锦江区,二手房,0.0,0,0.0
2017-09-10T15:59:02.408580,青羊区,二手房,0.0,0,0.0
2017-09-10T15:59:02.408585,武侯区,二手房,0.0,0,0.0
2017-09-11T15:59:02.211235,锦江区,新盘,914.7,5,405.73
2017-09-11T15:59:02.211272,成华区,新盘,10302.51,87,8583.26
2017-09-11T15:59:02.211278,金牛区,新盘,5037.2,29,3330.54
2017-09-11T15:59:02.211284,青羊区,新盘,8248.34,25,2216.08
2017-09-11T15:59:02.211289,武侯区,新盘,3086.31,17,2153.27
2017-09-11T15:59:02.211293,高新区,新盘,11311.55,6,640.86
2017-09-11T15:59:02.211302,锦江区,二手房,5449.64,53,4015.97
2017-09-11T15:59:02.211307,金牛区,二手房,5781.86,64,5047.61
2017-09-11T15:59:02.211312,成华区,二手房,5426.7,59,4858.66
2017-09-11T15:59:02.211317,青羊区,二手房,6075.37,56,4944.24
2017-09-11T15:59:02.211322,武侯区,二手房,5971.19,58,5192.96
2017-09-11T15:59:02.211326,高新区,二手房,6963.63,57,5736.74
2017-09-12T15:59:01.794336,锦江区,新盘,1396.82,7,611.35
2017-09-12T15:59:01.794372,成华区,新盘,7891.91,68,6393.65
2017-09-12T15:59:01.794379,金牛区,新盘,4427.41,29,2867.96
2017-09-12T15:59:01.794384,青羊区,新盘,3972.93,27,2885.16
2017-09-12T15:59:01.794389,武侯区,新盘,3546.38,19,1971.18
2017-09-12T15:59:01.794394,高新区,新盘,6402.33,23,2751.9
2017-09-12T15:59:01.794403,锦江区,二手房,5097.08,64,4702.13
2017-09-12T15:59:01.794408,成华区,二手房,7346.57,80,6250.34
2017-09-12T15:59:01.794413,金牛区,二手房,14733.61,55,4508.45
2017-09-12T15:59:01.794418,武侯区,二手房,8011.6,67,6737.07
2017-09-12T15:59:01.794422,青羊区,二手房,9277.91,64,5276.56
2017-09-12T15:59:01.794427,高新区,二手房,6698.89,59,5746.3
2017-09-13T15:59:18.832404,锦江区,新盘,1563.93,6,496.14
2017-09-13T15:59:18.832437,成华区,新盘,12114.16,85,7961.18
2017-09-13T15:59:18.832443,金牛区,新盘,9028.14,51,6082.91
2017-09-13T15:59:18.832448,青羊区,新盘,8829.62,50,6129.78
2017-09-13T15:59:18.832453,武侯区,新盘,3597.46,16,1628.17
2017-09-13T15:59:18.832458,高新区,新盘,12884.97,61,8313.42
2017-09-13T15:59:18.832469,锦江区,二手房,4787.18,58,4349.88
2017-09-13T15:59:18.832475,成华区,二手房,5934.38,67,5211.8
2017-09-13T15:59:18.832480,金牛区,二手房,4451.18,42,3601.64
2017-09-13T15:59:18.832484,武侯区,二手房,5730.45,61,5181.65
2017-09-13T15:59:18.832489,青羊区,二手房,5311.83,58,4799.5
2017-09-13T15:59:18.832494,高新区,二手房,6978.71,55,5841.12
2017-09-14T15:59:02.313044,锦江区,新盘,2309.15,3,176.34
2017-09-14T15:59:02.313073,金牛区,新盘,4072.79,6,621.26
2017-09-14T15:59:02.313080,成华区,新盘,8277.77,28,2666.43
2017-09-14T15:59:02.313085,青羊区,新盘,4912.43,7,921.91
2017-09-14T15:59:02.313094,武侯区,新盘,3113.73,28,2984.06
2017-09-14T15:59:02.313106,高新区,新盘,9329.92,26,3325.74
2017-09-14T15:59:02.313117,锦江区,二手房,5185.22,54,4479.04
2017-09-14T15:59:02.313122,成华区,二手房,5336.69,59,4749.17
2017-09-14T15:59:02.313128,金牛区,二手房,6305.7,63,5358.65
2017-09-14T15:59:02.313133,武侯区,二手房,7898.47,59,5841.87
2017-09-14T15:59:02.313138,青羊区,二手房,5894.06,65,5404.12
2017-09-14T15:59:02.313143,高新区,二手房,7127.1,58,5806.87
2017-09-15T15:59:01.872283,锦江区,新盘,3798.38,4,274.49
2017-09-15T15:59:01.872310,金牛区,新盘,5250.79,27,3040.72
2017-09-15T15:59:01.872317,成华区,新盘,14302.99,98,8228.47
2017-09-15T15:59:01.872322,青羊区,新盘,7842.81,30,2644.64
2017-09-15T15:59:01.872327,武侯区,新盘,3124.99,12,1976.49
2017-09-15T15:59:01.872332,高新区,新盘,9699.25,34,4346.53
2017-09-15T15:59:01.872340,锦江区,二手房,7892.39,93,7532.12
2017-09-15T15:59:01.872346,金牛区,二手房,6750.95,68,5724.86
2017-09-15T15:59:01.872350,成华区,二手房,4861.98,56,4648.65
2017-09-15T15:59:01.872355,武侯区,二手房,8232.67,65,5265.52
2017-09-15T15:59:01.872360,青羊区,二手房,6807.24,75,6240.26
2017-09-15T15:59:01.872365,高新区,二手房,7151.37,59,5756.18
2017-09-16T15:59:02.455403,锦江区,新盘,1546.44,0,0.0
2017-09-16T15:59:02.455438,成华区,新盘,7015.41,70,6449.3
2017-09-16T15:59:02.455445,金牛区,新盘,1171.91,2,148.5
2017-09-16T15:59:02.455450,武侯区,新盘,3532.32,8,996.56
2017-09-16T15:59:02.455455,青羊区,新盘,4247.95,20,1753.81
2017-09-16T15:59:02.455461,高新区,新盘,7942.9,4,782.98
2017-09-16T15:59:02.455469,锦江区,二手房,697.97,10,652.63
2017-09-16T15:59:02.455475,金牛区,二手房,1031.85,11,918.42
2017-09-16T15:59:02.455479,成华区,二手房,1389.48,15,1389.48
2017-09-16T15:59:02.455484,武侯区,二手房,1346.26,17,1205.05
2017-09-16T15:59:02.455489,青羊区,二手房,1192.58,14,999.82
2017-09-16T15:59:02.455494,高新区,二手房,1198.2,7,638.58
2017-09-17T15:59:01.968457,锦江区,新盘,592.09,0,0.0
2017-09-17T15:59:01.968496,成华区,新盘,1374.69,0,0.0
2017-09-17T15:59:01.968502,金牛区,新盘,2134.72,0,0.0
2017-09-17T15:59:01.968508,青羊区,新盘,219.24,0,0.0
2017-09-17T15:59:01.968513,武侯区,新盘,3040.54,0,0.0
2017-09-17T15:59:01.968518,高新区,新盘,6160.51,0,0.0
2017-09-17T15:59:01.968527,成华区,二手房,0.0,0,0.0
2017-09-17T15:59:01.968532,高新区,二手房,0.0,0,0.0
2017-09-17T15:59:01.968537,金牛区,二手房,0.0,0,0.0
2017-09-17T15:59:01.968542,锦江区,二手房,0.0,0,0.0
2017-09-17T15:59:01.968547,青羊区,二手房,0.0,0,0.0
2017-09-17T15:59:01.968552,武侯区,二手房,0.0,0,0.0
2017-09-18T15:59:02.583397,锦江区,新盘,2285.93,17,1481.65
2017-09-18T15:59:02.583425,成华区,新盘,14320.46,97,9465.15
2017-09-18T15:59:02.583431,金牛区,新盘,2541.48,8,773.44
2017-09-18T15:59:02.583437,青羊区,新盘,3563.49,26,1570.15
2017-09-18T15:59:02.583442,武侯区,新盘,1663.18,4,666.15
2017-09-18T15:59:02.583447,高新区,新盘,13839.04,68,8859.27
2017-09-18T15:59:02.583455,锦江区,二手房,4133.67,44,3584.82
2017-09-18T15:59:02.583461,金牛区,二手房,9211.15,47,4267.54
2017-09-18T15:59:02.583465,成华区,二手房,5212.1,54,4303.58
2017-09-18T15:59:02.583471,武侯区,二手房,8216.18,67,6171.69
2017-09-18T15:59:02.583476,青羊区,二手房,5885.61,59,4831.97
2017-09-18T15:59:02.583480,高新区,二手房,6969.05,55,5383.38
2017-09-19T15:59:02.002152,锦江区,新盘,3363.51,20,1814.29
2017-09-19T15:59:02.002195,成华区,新盘,15409.7,113,10989.6
2017-09-19T15:59:02.002201,金牛区,新盘,5707.7,11,993.06
2017-09-19T15:59:02.002205,武侯区,新盘,3681.14,19,2591.85
2017-09-19T15:59:02.002209,青羊区,新盘,3727.29,10,1196.43
2017-09-19T15:59:02.002213,高新区,新盘,13324.78,69,9365.65
2017-09-19T15:59:02.002221,锦江区,二手房,6585.56,65,5009.68
2017-09-19T15:59:02.002225,金牛区,二手房,6899.26,64,5391.47
2017-09-19T15:59:02.002228,成华区,二手房,7206.7,85,6902.6
2017-09-19T15:59:02.002232,武侯区,二手房,6293.78,57,5359.09
2017-09-19T15:59:02.002236,青羊区,二手房,6053.56,65,5341.3
2017-09-19T15:59:02.002240,高新区,二手房,7084.28,55,5214.62
2017-09-20T15:59:02.451981,锦江区,新盘,4855.48,11,1273.26
2017-09-20T15:59:02.452010,成华区,新盘,7824.47,56,5725.18
2017-09-20T15:59:02.452014,金牛区,新盘,4706.88,22,2329.24
2017-09-20T15:59:02.452017,青羊区,新盘,3848.6,33,2868.39
2017-09-20T15:59:02.452021,武侯区,新盘,3604.89,25,2562.17
2017-09-20T15:59:02.452024,高新区,新盘,9604.87,8,1271.4
2017-09-20T15:59:02.452032,锦江区,二手房,4716.01,53,4082.02
2017-09-20T15:59:02.452036,成华区,二手房,5982.29,68,5722.78
2017-09-20T15:59:02.452039,金牛区,二手房,5227.95,57,4756.11
2017-09-20T15:59:02.452042,武侯区,二手房,6828.85,72,6367.63
2017-09-20T15:59:02.452045,青羊区,二手房,5896.76,70,5516.95
2017-09-20T15:59:02.452049,高新区,二手房,7808.1,59,6374.38
2017-09-21T15:59:03.074172,锦江区,新盘,1306.9,16,1220.14
2017-09-21T15:59:03.074199,金牛区,新盘,5460.9,15,1263.86
2017-09-21T15:59:03.074204,成华区,新盘,12190.21,70,7312.56
2017-09-21T15:59:03.074207,青羊区,新盘,9376.29,62,7845.57
2017-09-21T15:59:03.074210,武侯区,新盘,1874.53,9,1552.27
2017-09-21T15:59:03.074214,高新区,新盘,13251.9,65,8439.98
2017-09-21T15:59:03.074220,锦江区,二手房,4912.11,62,4569.92
2017-09-21T15:59:03.074223,成华区,二手房,7073.89,84,6446.79
2017-09-21T15:59:03.074226,金牛区,二手房,7395.44,86,6656.25
2017-09-21T15:59:03.074230,武侯区,二手房,7251.95,69,6521.94
2017-09-21T15:59:03.074233,青羊区,二手房,5353.42,52,4227.78
2017-09-21T15:59:03.074236,高新区,二手房,8331.03,70,6569.18
2017-09-22T15:59:02.847269,锦江区,新盘,2978.05,24,1917.22
2017-09-22T15:59:02.847300,成华区,新盘,11077.86,72,7173.63
2017-09-22T15:59:02.847304,金牛区,新盘,6104.5,16,1651.28
2017-09-22T15:59:02.847308,武侯区,新盘,4395.82,22,3178.59
2017-09-22T15:59:02.847312,青羊区,新盘,6958.7,68,5835.12
2017-09-22T15:59:02.847315,高新区,新盘,13818.04,41,5276.69
2017-09-22T15:59:02.847322,锦江区,二手房,5654.34,66,4980.5
2017-09-22T15:59:02.847326,金牛区,二手房,6539.46,71,5859.54
2017-09-22T15:59:02.847329,成华区,二手房,7901.13,92,7356.38
2017-09-22T15:59:02.847332,青羊区,二手房,6278.06,66,5797.32
2017-09-22T15:59:02.847336,武侯区,二手房,5674.47,61,5206.88
2017-09-22T15:59:02.847339,高新区,二手房,8795.87,72,7492.56
2017-09-23T15:59:02.590725,锦江区,新盘,205.25,2,171.94
2017-09-23T15:59:02.590756,成华区,新盘,1620.35,2,191.44
2017-09-23T15:59:02.590761,金牛区,新盘,3517.93,4,419.65
2017-09-23T15:59:02.590765,青羊区,新盘,264.77,0,0.0
2017-09-23T15:59:02.590768,武侯区,新盘,698.74,2,381.0
2017-09-23T15:59:02.590771,高新区,新盘,2926.46,6,986.47
2017-09-23T15:59:02.590778,锦江区,二手房,837.2,9,741.28
2017-09-23T15:59:02.590782,金牛区,二手房,1495.96,16,1342.01
2017-09-23T15:59:02.590785,成华区,二手房,1096.08,12,1063.2
2017-09-23T15:59:02.590788,武侯区,二手房,1908.25,19,1816.8
2017-09-23T15:59:02.590792,青羊区,二手房,1631.44,17,1528.78
2017-09-23T15:59:02.590795,高新区,二手房,1609.83,16,1573.87
2017-09-24T15:59:02.791169,锦江区,新盘,380.0,0,0.0
2017-09-24T15:59:02.791202,成华区,新盘,2170.07,10,765.95
2017-09-24T15:59:02.791208,金牛区,新盘,1171.89,6,783.93
2017-09-24T15:59:02.791214,武侯区,新盘,322.53,0,0.0
2017-09-24T15:59:02.791219,青羊区,新盘,140.69,0,0.0
2017-09-24T15:59:02.791226,高新区,新盘,7764.71,24,3450.65
2017-09-24T15:59:02.791235,成华区,二手房,0.0,0,0.0
2017-09-24T15:59:02.791241,高新区,二手房,0.0,0,0.0
2017-09-24T15:59:02.791246,金牛区,二手房,0.0,0,0.0
2017-09-24T15:59:02.791251,锦江区,二手房,0.0,0,0.0
2017-09-24T15:59:02.791257,青羊区,二手房,0.0,0,0.0
2017-09-24T15:59:02.791261,武侯区,二手房,0.0,0,0.0
2017-09-25T15:59:02.369265,锦江区,新盘,2561.9,23,2129.13
2017-09-25T15:59:02.369289,成华区,新盘,10054.37,66,6415.09
2017-09-25T15:59:02.369294,金牛区,新盘,6212.43,26,2623.73
2017-09-25T15:59:02.369297,青羊区,新盘,4245.05,39,3472.63
2017-09-25T15:59:02.369300,武侯区,新盘,2396.6,2,308.63
2017-09-25T15:59:02.369304,高新区,新盘,9485.65,44,6023.72
2017-09-25T15:59:02.369311,锦江区,二手房,5853.58,68,5376.07
